order_id;order_date;customer_email;country;channel;sku;product;qty;unit_price_dkk;discount;line_total_dkk;status
12035;18-04-2026;mikkel.jensen53@gmail.com;DK;web;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
12035;18-04-2026;mikkel.jensen53@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
12380;18-04-2026;magnus.pedersen20@outlook.dk;SE;store;ACC-401;Merino socks;2;129;0.0;258.0;completed
12380;18-04-2026;magnus.pedersen20@outlook.dk;SE;store;ACC-402;Beanie;2;199;0.0;398.0;completed
10201;19-04-2026;Sofie.Petersen24@Gmail.Com;DK;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
10201;19-04-2026;sofie.petersen24@gmail.com;DK;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
10201;19-04-2026;sofie.petersen24@gmail.com;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12600;19-04-2026;freja.larsen75@mail.dk;DK;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
12600;19-04-2026;freja.larsen75@mail.dk;DK;web;BAG-302;Trek pack 60L;1;1499;0.15;1274.15;completed
12600;19-04-2026;freja.larsen75@mail.dk;DK;web;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
10150;20-04-2026;noah.pedersen43@hotmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11199;20-04-2026;sofie.madsen65@yahoo.dk;NO;web;JKT-101;Shell jacket;2;1299;0.1;2338.2;completed
11620;20-04-2026;oliver.petersen89@hotmail.com;DK;store;ACC-402;Beanie;1;199;0.0;199.0;completed
11620;20-04-2026;oliver.petersen89@hotmail.com;DK;store;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
12322;20-04-2026;anna.hansen35@yahoo.dk;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
10782;21-04-2026;ida.pedersen56@hotmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
10782;21-04-2026;ida.pedersen56@hotmail.com;DK;app;ACC-403;Headlamp;2;349;0.15;593.3;completed
10782;21-04-2026;Ida.Pedersen56@Hotmail.Com;DK;app;ACC-401;Merino socks;1;129;0.15;109.65;completed
11772;21-04-2026;lars.larsen42@mail.dk;DK;store;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11824;21-04-2026;oliver.nielsen2@outlook.dk;SE;web;ACC-403;Headlamp;-1;349;0.1;-314.1;refunded
12381;21-04-2026;Magnus.Pedersen20@Outlook.Dk;SE;store;BAG-301;Daypack 25L;1;549;0.1;494.1;completed
12381;21-04-2026;magnus.pedersen20@outlook.dk;SE;store;TNT-501;2p tent;2;2499;0.1;4498.2;completed
12521;21-04-2026;emil.jensen46@gmail.com;NO;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12521;21-04-2026;emil.jensen46@gmail.com;NO;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10566;22-04-2026;;DK;app;ACC-402;Beanie;1;199;0.1;179.1;completed
10566;22-04-2026;;DK;app;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
10566;22-04-2026;;DK;app;SLP-601;Sleeping bag;2;899;0.1;1618.2;completed
10660;22-04-2026;sara.rasmussen12@gmail.com;SE;web;BAG-302;Trek pack 60L;2;1499;0.0;2998.0;completed
10660;22-04-2026;sara.rasmussen12@gmail.com;SE;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12538;22-04-2026;sara.christensen60@yahoo.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10506;23-04-2026;anna.andersen23@mail.dk;DK;web;BAG-302;Trek pack 60L;1;1499;0.1;1349.1;completed
10506;23-04-2026;Anna.Andersen23@Mail.Dk;DK;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
10506;23-04-2026;anna.andersen23@mail.dk;DK;web;JKT-102;Down jacket;2;1899;0.1;3418.2;completed
10506;23-04-2026;Anna.Andersen23@Mail.Dk;DK;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
10663;23-04-2026;freja.jensen42@hotmail.com;DK;store;JKT-101;Shell jacket;2;1299;0.0;2598.0;completed
11091;23-04-2026;sofie.larsen31@hotmail.com;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
11200;23-04-2026;sofie.madsen65@yahoo.dk;NO;web;BOT-201;Hiking boots;1;1099;0.1;989.1;completed
11200;23-04-2026;sofie.madsen65@yahoo.dk;NO;web;ACC-401;Merino socks;2;129;0.1;232.2;completed
11467;23-04-2026;freja.madsen9@mail.dk;DE;store;ACC-402;Beanie;1;199;0.15;169.15;completed
10917;24-04-2026;Laura.Christensen26@Yahoo.Dk;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
11239;24-04-2026;sofie.larsen17@yahoo.dk;DE;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11239;24-04-2026;sofie.larsen17@yahoo.dk;DE;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
11239;24-04-2026;sofie.larsen17@yahoo.dk;DE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11990;24-04-2026;;DK;store;JKT-101;Shell jacket;2;1299;0.0;2598.0;completed
11990;24-04-2026;;DK;store;ACC-401;Merino socks;1;129;0.0;129.0;completed
11990;24-04-2026;;DK;store;ACC-403;Headlamp;2;349;0.0;698.0;completed
10742;25-04-2026;lars.hansen10@yahoo.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10742;25-04-2026;lars.hansen10@yahoo.dk;DK;web;JKT-101;Shell jacket;2;1299;0.0;2598.0;completed
10742;25-04-2026;Lars.Hansen10@Yahoo.Dk;DK;web;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
11878;25-04-2026;Noah.Hansen57@Yahoo.Dk;NO;store;ACC-403;Headlamp;1;349;0.15;296.65;completed
11878;25-04-2026;noah.hansen57@yahoo.dk;NO;store;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
11878;25-04-2026;Noah.Hansen57@Yahoo.Dk;NO;store;ACC-402;Beanie;1;199;0.15;169.15;completed
10005;26-04-2026;anna.madsen77@yahoo.dk;DK;app;ACC-401;Merino socks;2;129;0.0;258.0;completed
10005;26-04-2026;anna.madsen77@yahoo.dk;DK;app;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
10416;26-04-2026;Sara.Madsen3@Yahoo.Dk;SE;web;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
10416;26-04-2026;sara.madsen3@yahoo.dk;SE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10416;26-04-2026;Sara.Madsen3@Yahoo.Dk;SE;web;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
10743;26-04-2026;lars.hansen10@yahoo.dk;DK;web;ACC-402;Beanie;2;199;0.15;338.3;completed
11156;26-04-2026;clara.madsen78@hotmail.com;DK;app;ACC-403;Headlamp;1;349;0.1;314.1;completed
11879;26-04-2026;noah.hansen57@yahoo.dk;NO;store;ACC-401;Merino socks;1;129;0.1;116.1;completed
10912;27-04-2026;emil.larsen74@hotmail.com;DK;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
12101;27-04-2026;mikkel.rasmussen27@gmail.com;DK;store;ACC-402;Beanie;1;199;0.0;199.0;completed
12242;27-04-2026;mikkel.rasmussen86@gmail.com;DK;app;ACC-403;Headlamp;2;349;0.1;628.2;completed
12242;27-04-2026;mikkel.rasmussen86@gmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
12615;27-04-2026;ida.hansen3@yahoo.dk;DE;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12751;27-04-2026;mikkel.pedersen87@gmail.com;DK;app;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
10060;28-04-2026;lars.nielsen76@yahoo.dk;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10060;28-04-2026;Lars.Nielsen76@Yahoo.Dk;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
10202;28-04-2026;sofie.petersen24@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10508;28-04-2026;mikkel.madsen47@mail.dk;NO;store;ACC-401;Merino socks;2;129;0.15;219.3;completed
10508;28-04-2026;mikkel.madsen47@mail.dk;NO;store;ACC-402;Beanie;2;199;0.15;338.3;completed
11016;28-04-2026;lars.madsen18@outlook.dk;SE;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11873;28-04-2026;mikkel.hansen21@outlook.dk;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11873;28-04-2026;Mikkel.Hansen21@Outlook.Dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10985;29-04-2026;Sara.Hansen54@Outlook.Dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10985;29-04-2026;sara.hansen54@outlook.dk;DK;web;TNT-501;2p tent;1;2499;0.0;2499.0;completed
11729;29-04-2026;Clara.Larsen31@Gmail.Com;DE;web;TNT-501;2p tent;2;2499;0.1;4498.2;completed
11729;29-04-2026;clara.larsen31@gmail.com;DE;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
11729;29-04-2026;clara.larsen31@gmail.com;DE;web;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
10004;30-04-2026;anna.madsen77@yahoo.dk;DK;app;ACC-403;Headlamp;-2;349;0.0;-698.0;refunded
10181;30-04-2026;Laura.Madsen42@Gmail.Com;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
10181;30-04-2026;laura.madsen42@gmail.com;DK;web;ACC-402;Beanie;2;199;0.0;398.0;completed
10181;30-04-2026;Laura.Madsen42@Gmail.Com;DK;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
10635;30-04-2026;noah.nielsen83@hotmail.com;SE;web;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
10635;30-04-2026;noah.nielsen83@hotmail.com;SE;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
12752;30-04-2026;mikkel.pedersen87@gmail.com;DK;app;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
12752;30-04-2026;mikkel.pedersen87@gmail.com;DK;app;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
12752;30-04-2026;Mikkel.Pedersen87@Gmail.Com;DK;app;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
10368;01-05-2026;Oliver.Jensen83@Mail.Dk;SE;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
10368;01-05-2026;oliver.jensen83@mail.dk;SE;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
10368;01-05-2026;Oliver.Jensen83@Mail.Dk;SE;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11103;01-05-2026;magnus.jensen51@outlook.dk;DK;app;ACC-402;Beanie;1;199;0.0;199.0;completed
11103;01-05-2026;magnus.jensen51@outlook.dk;DK;app;TNT-501;2p tent;1;2499;0.0;2499.0;completed
11601;01-05-2026;lars.petersen75@yahoo.dk;DK;web;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
11601;01-05-2026;lars.petersen75@yahoo.dk;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
11601;01-05-2026;lars.petersen75@yahoo.dk;DK;web;SLP-601;Sleeping bag;2;899;0.1;1618.2;completed
12061;01-05-2026;;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12243;01-05-2026;mikkel.rasmussen86@gmail.com;DK;app;ACC-402;Beanie;1;199;0.0;199.0;completed
12243;01-05-2026;Mikkel.Rasmussen86@Gmail.Com;DK;app;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
10182;02-05-2026;laura.madsen42@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10182;02-05-2026;laura.madsen42@gmail.com;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10256;02-05-2026;sofie.larsen12@mail.dk;DK;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
10256;02-05-2026;sofie.larsen12@mail.dk;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12753;02-05-2026;mikkel.pedersen87@gmail.com;DK;app;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
12753;02-05-2026;mikkel.pedersen87@gmail.com;DK;app;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
12753;02-05-2026;mikkel.pedersen87@gmail.com;DK;app;ACC-401;Merino socks;1;129;0.15;109.65;completed
12864;02-05-2026;mikkel.christensen54@outlook.dk;DK;web;ACC-402;Beanie;2;199;0.0;398.0;completed
12864;02-05-2026;mikkel.christensen54@outlook.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10006;03-05-2026;Anna.Madsen77@Yahoo.Dk;DK;app;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10006;03-05-2026;anna.madsen77@yahoo.dk;DK;app;ACC-402;Beanie;1;199;0.0;199.0;completed
10417;03-05-2026;sara.madsen3@yahoo.dk;SE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10417;03-05-2026;sara.madsen3@yahoo.dk;SE;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11659;03-05-2026;Laura.Nielsen55@Outlook.Dk;DE;app;ACC-401;Merino socks;2;129;0.0;258.0;completed
12847;03-05-2026;magnus.petersen57@yahoo.dk;DK;web;TNT-501;2p tent;1;2499;0.1;2249.1;completed
10718;04-05-2026;Anna.Larsen78@Gmail.Com;NO;web;ACC-402;Beanie;2;199;0.1;358.2;completed
10953;04-05-2026;clara.hansen83@gmail.com;DE;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
10953;04-05-2026;clara.hansen83@gmail.com;DE;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
10953;04-05-2026;clara.hansen83@gmail.com;DE;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
11801;04-05-2026;Emil.Andersen44@Gmail.Com;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
11801;04-05-2026;emil.andersen44@gmail.com;DK;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
11801;04-05-2026;emil.andersen44@gmail.com;DK;web;ACC-402;Beanie;2;199;0.1;358.2;completed
11801;04-05-2026;Emil.Andersen44@Gmail.Com;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
12754;04-05-2026;Mikkel.Pedersen87@Gmail.Com;DK;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
11894;05-05-2026;mikkel.rasmussen12@yahoo.dk;DK;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11894;05-05-2026;Mikkel.Rasmussen12@Yahoo.Dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10760;06-05-2026;anna.jensen35@mail.dk;DK;web;BOT-201;Hiking boots;1;1099;0.1;989.1;completed
10760;06-05-2026;anna.jensen35@mail.dk;DK;web;ACC-401;Merino socks;2;129;0.1;232.2;completed
11069;06-05-2026;emil.larsen52@hotmail.com;DE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
11079;06-05-2026;Freja.Andersen75@Hotmail.Com;SE;app;ACC-403;Headlamp;1;349;0.0;349.0;completed
11079;06-05-2026;Freja.Andersen75@Hotmail.Com;SE;app;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11300;06-05-2026;emil.petersen44@outlook.dk;NO;web;TNT-501;2p tent;1;2499;0.1;2249.1;completed
11300;06-05-2026;emil.petersen44@outlook.dk;NO;web;ACC-402;Beanie;1;199;0.1;179.1;completed
11300;06-05-2026;emil.petersen44@outlook.dk;NO;web;JKT-102;Down jacket;2;1899;0.1;3418.2;completed
11749;06-05-2026;sara.rasmussen91@mail.dk;NO;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
10226;07-05-2026;freja.christensen61@hotmail.com;NO;app;ACC-402;Beanie;1;199;0.15;169.15;completed
10997;07-05-2026;Mikkel.Andersen92@Mail.Dk;NO;web;ACC-402;Beanie;2;199;0.15;338.3;completed
11240;07-05-2026;sofie.larsen17@yahoo.dk;DE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11573;07-05-2026;Mikkel.Hansen29@Yahoo.Dk;NO;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
12490;07-05-2026;lars.larsen86@hotmail.com;DK;app;ACC-403;Headlamp;2;349;0.1;628.2;completed
12490;07-05-2026;lars.larsen86@hotmail.com;DK;app;ACC-402;Beanie;1;199;0.1;179.1;completed
12490;07-05-2026;lars.larsen86@hotmail.com;DK;app;ACC-402;Beanie;1;199;0.1;179.1;completed
10185;08-05-2026;clara.petersen43@hotmail.com;DK;store;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
10431;08-05-2026;Jonas.Nielsen37@Yahoo.Dk;DK;app;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12666;08-05-2026;Emil.Madsen41@Hotmail.Com;NO;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10402;09-05-2026;sofie.christensen90@mail.dk;NO;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10719;09-05-2026;anna.larsen78@gmail.com;NO;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
10719;09-05-2026;anna.larsen78@gmail.com;NO;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12601;09-05-2026;freja.larsen75@mail.dk;DK;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12601;09-05-2026;freja.larsen75@mail.dk;DK;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10005;10-05-2026;anna.madsen77@yahoo.dk;DK;app;ACC-401;Merino socks;-2;129;0.0;-258.0;refunded
11063;10-05-2026;;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11063;10-05-2026;;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12053;10-05-2026;laura.jensen78@mail.dk;SE;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
12053;10-05-2026;laura.jensen78@mail.dk;SE;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
12139;10-05-2026;magnus.madsen75@hotmail.com;NO;web;TNT-501;2p tent;2;2499;0.0;4998.0;completed
12139;10-05-2026;Magnus.Madsen75@Hotmail.Com;NO;web;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
12139;10-05-2026;magnus.madsen75@hotmail.com;NO;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10404;11-05-2026;emil.pedersen44@yahoo.dk;DE;store;ACC-401;Merino socks;1;129;0.0;129.0;completed
10227;12-05-2026;freja.christensen61@hotmail.com;NO;app;ACC-402;Beanie;2;199;0.0;398.0;completed
10342;12-05-2026;emil.rasmussen58@mail.dk;DK;store;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
10342;12-05-2026;emil.rasmussen58@mail.dk;DK;store;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
11834;12-05-2026;Ida.Nielsen32@Outlook.Dk;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
11834;12-05-2026;Ida.Nielsen32@Outlook.Dk;DK;web;ACC-402;Beanie;1;199;0.15;169.15;completed
11258;13-05-2026;Anna.Rasmussen86@Gmail.Com;SE;app;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
11417;13-05-2026;ida.rasmussen82@outlook.dk;SE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
11104;14-05-2026;magnus.jensen51@outlook.dk;DK;app;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
11104;14-05-2026;Magnus.Jensen51@Outlook.Dk;DK;app;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
11660;14-05-2026;laura.nielsen55@outlook.dk;DE;app;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11660;14-05-2026;laura.nielsen55@outlook.dk;DE;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
10936;15-05-2026;oliver.larsen98@outlook.dk;DK;store;ACC-403;Headlamp;1;349;0.1;314.1;completed
11680;15-05-2026;Mette.Larsen87@Yahoo.Dk;DK;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11680;15-05-2026;mette.larsen87@yahoo.dk;DK;store;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
12196;15-05-2026;oliver.christensen54@yahoo.dk;DK;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12196;15-05-2026;oliver.christensen54@yahoo.dk;DK;store;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12207;15-05-2026;magnus.christensen95@yahoo.dk;DK;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
12207;15-05-2026;magnus.christensen95@yahoo.dk;DK;app;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
12261;15-05-2026;laura.larsen77@gmail.com;DK;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12261;15-05-2026;laura.larsen77@gmail.com;DK;web;ACC-403;Headlamp;2;349;0.0;698.0;completed
12261;15-05-2026;laura.larsen77@gmail.com;DK;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
12657;15-05-2026;magnus.christensen48@hotmail.com;DK;app;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
10219;16-05-2026;lars.jensen96@gmail.com;DK;web;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
10219;16-05-2026;lars.jensen96@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10219;16-05-2026;lars.jensen96@gmail.com;DK;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
10933;16-05-2026;laura.rasmussen79@mail.dk;DE;store;BAG-301;Daypack 25L;2;549;0.0;1098.0;completed
10933;16-05-2026;laura.rasmussen79@mail.dk;DE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
10933;16-05-2026;laura.rasmussen79@mail.dk;DE;store;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11174;16-05-2026;laura.rasmussen53@hotmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11174;16-05-2026;laura.rasmussen53@hotmail.com;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11174;16-05-2026;Laura.Rasmussen53@Hotmail.Com;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10783;17-05-2026;ida.pedersen56@hotmail.com;DK;app;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
10783;17-05-2026;ida.pedersen56@hotmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
10783;17-05-2026;ida.pedersen56@hotmail.com;DK;app;BAG-301;Daypack 25L;2;549;0.15;933.3;completed
10914;17-05-2026;sara.larsen14@gmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
10954;17-05-2026;Clara.Hansen83@Gmail.Com;DE;web;ACC-403;Headlamp;1;349;0.15;296.65;completed
12784;17-05-2026;magnus.hansen83@yahoo.dk;DK;web;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
12784;17-05-2026;Magnus.Hansen83@Yahoo.Dk;DK;web;TNT-501;2p tent;1;2499;0.0;2499.0;completed
12784;17-05-2026;magnus.hansen83@yahoo.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10955;18-05-2026;clara.hansen83@gmail.com;DE;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
10955;18-05-2026;clara.hansen83@gmail.com;DE;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
11330;18-05-2026;sofie.larsen98@gmail.com;DK;web;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
11785;18-05-2026;;SE;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11785;18-05-2026;;SE;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12036;18-05-2026;mikkel.jensen53@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10220;19-05-2026;lars.jensen96@gmail.com;DK;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
11069;19-05-2026;emil.larsen52@hotmail.com;DE;store;ACC-402;Beanie;-1;199;0.0;-199.0;refunded
11371;19-05-2026;clara.hansen26@gmail.com;SE;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11874;19-05-2026;Mikkel.Hansen21@Outlook.Dk;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
12164;19-05-2026;Oliver.Rasmussen8@Gmail.Com;DK;app;ACC-403;Headlamp;2;349;0.15;593.3;completed
10540;20-05-2026;freja.rasmussen71@outlook.dk;SE;store;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
10540;20-05-2026;Freja.Rasmussen71@Outlook.Dk;SE;store;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
10540;20-05-2026;freja.rasmussen71@outlook.dk;SE;store;ACC-403;Headlamp;1;349;0.1;314.1;completed
12616;20-05-2026;ida.hansen3@yahoo.dk;DE;web;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
12616;20-05-2026;ida.hansen3@yahoo.dk;DE;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
12616;20-05-2026;ida.hansen3@yahoo.dk;DE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10443;21-05-2026;mette.petersen6@hotmail.com;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
10443;21-05-2026;mette.petersen6@hotmail.com;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
10443;21-05-2026;mette.petersen6@hotmail.com;DK;web;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
10577;21-05-2026;;NO;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11301;21-05-2026;emil.petersen44@outlook.dk;NO;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11538;21-05-2026;jonas.larsen64@hotmail.com;DK;store;ACC-401;Merino socks;2;129;0.15;219.3;completed
11773;21-05-2026;lars.larsen42@mail.dk;DK;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12382;21-05-2026;magnus.pedersen20@outlook.dk;SE;store;ACC-403;Headlamp;1;349;0.0;349.0;completed
12382;21-05-2026;magnus.pedersen20@outlook.dk;SE;store;TNT-501;2p tent;1;2499;0.0;2499.0;completed
12544;21-05-2026;laura.jensen98@hotmail.com;DK;web;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
12544;21-05-2026;laura.jensen98@hotmail.com;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
12544;21-05-2026;Laura.Jensen98@Hotmail.Com;DK;web;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
11064;22-05-2026;sofie.hansen63@hotmail.com;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
11064;22-05-2026;sofie.hansen63@hotmail.com;DK;web;BOT-201;Hiking boots;2;1099;0.1;1978.2;completed
11064;22-05-2026;Sofie.Hansen63@Hotmail.Com;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
11852;22-05-2026;jonas.christensen85@outlook.dk;DE;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11852;22-05-2026;jonas.christensen85@outlook.dk;DE;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11964;22-05-2026;freja.pedersen11@outlook.dk;SE;store;ACC-402;Beanie;2;199;0.15;338.3;completed
12045;22-05-2026;oliver.christensen77@mail.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
12045;22-05-2026;oliver.christensen77@mail.dk;DK;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12244;22-05-2026;;DK;app;BOT-201;Hiking boots;2;1099;0.15;1868.3;completed
12934;22-05-2026;Sara.Petersen54@Hotmail.Com;SE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
13075;22-05-2026;Oliver.Petersen80@Yahoo.Dk;DK;app;TNT-501;2p tent;1;2499;0.0;2499.0;completed
